Heat,c (Coke1030),s (Coke1030),s112 (Coke1030),Coke1030_labels,c (CokeFine),s (CokeFine),s05 (CokeFine),CokeFine_labels,cao (Dolomite),mgo (Dolomite),s0_95 (Dolomite),s95_385 (Dolomite),s385_1000 (Dolomite),Dolomite_labels,fe_metal (DRI),fe_total (DRI),md (DRI),c (DRI),gunge (DRI),feo (DRI),feo_c (DRI),Dri_labels,cao (Lime),mgo (Lime),s0_95 (Lime),Lime_labels,cao (Slag),feo (Slag),sio2 (Slag),mgo (Slag),al2o3 (Slag),p2o5 (Slag),mno (Slag),b2 (Slag),b3 (Slag),b4 (Slag),Slag_labels,Duration (EAF),Power On (EAF),Power Off (EAF),Delays (EAF),DRI [t] (EAF),Ele [MW] (EAF),Tapped [t] (EAF),Tapped [kWh/t] (EAF),O2 [Nm3] (EAF),CH4 [Nm3] (EAF),C.inj [kg] (EAF),Chemical [MWh] (EAF),C [kg] (EAF),CaO [kg] (EAF),MgO [kg] (EAF),Tapping Time [Sec] (EAF),EAF_DRI (EAF),HDRI(T) (EAF)
4034249.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.07,34.43,3.0,97.0,0.0,0.0,81.03,86.85,93.28,2.0,9.48,7.49,3.8,1.0,91.15,1.2,3.5,1.0,23.8,39.6,17.7,9.4,3.5,0.899,0.205,1.34,1.12,1.57,2.0,60.0,52.0,7.0,2.0,78.56996918,117.8471298,185.4957123,556.9543457,5567.489258,536.3030396,1961.0,16426.59961,1001.099976,9622.59668,8537.402344,218.0,78569.96875,135.3999939
4034250.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.07,34.43,3.0,97.0,0.0,0.0,81.03,86.85,93.28,2.0,9.48,7.49,3.8,1.0,91.15,1.2,3.5,1.0,23.9,36.5,19.9,10.0,3.7,0.866,0.213,1.2,1.01,1.44,2.0,59.0,51.0,8.0,3.0,79.18226624,119.2595749,181.1048126,564.1246948,5441.678223,524.4346924,1972.036621,16056.05957,1001.300049,9824.802734,8691.113281,219.0,79182.27344,135.0
4034251.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.07,34.43,3.0,97.0,0.0,0.0,81.03,86.85,93.28,2.0,9.48,7.49,3.8,1.0,91.15,1.2,3.5,1.0,23.9,36.5,19.9,10.0,3.7,0.866,0.213,1.2,1.01,1.44,2.0,62.0,54.0,7.0,2.0,78.78604126,119.5093307,184.4832306,585.364624,5235.290039,504.3068237,2063.0,15446.48047,1000.100098,9933.207031,8600.701172,214.0,78786.03906,136.3999939
4034252.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.07,34.43,3.0,97.0,0.0,0.0,81.03,86.85,93.28,2.0,9.48,7.49,3.8,1.0,91.15,1.2,3.5,1.0,23.9,36.5,19.9,10.0,3.7,0.866,0.213,1.2,1.01,1.44,2.0,65.0,53.0,11.0,6.0,68.86862946,120.1119156,184.6693115,582.8452148,5110.976074,491.3379211,1908.999878,15077.11035,1002.400024,9999.806641,8600.913086,202.0,68868.63281,146.6999969
4034253.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.07,34.43,3.0,97.0,0.0,0.0,81.03,86.85,93.28,2.0,9.48,7.49,3.8,1.0,91.15,1.2,3.5,1.0,23.9,36.5,19.9,10.0,3.7,0.866,0.213,1.2,1.01,1.44,2.0,61.0,53.0,7.0,2.0,68.6341095,120.8799133,185.0713959,580.9431763,5115.481934,491.7658081,1983.666748,15090.40039,1002.900146,9598.205078,8597.310547,218.0,68634.10938,145.8999939
4034254.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.07,34.43,3.0,97.0,0.0,0.0,81.03,86.85,93.28,2.0,9.48,7.49,3.8,1.0,91.15,1.2,3.5,1.0,23.8,37.9,18.9,10.0,3.5,0.848,0.216,1.26,1.06,1.51,2.0,60.0,52.0,7.0,2.0,69.0247879,120.2250824,181.3809204,583.6604614,4924.842773,474.3153687,1935.888916,14530.29004,1003.099976,9737.006836,8600.098633,202.0,69024.79688,145.6999969
4034255.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.07,34.43,3.0,97.0,0.0,0.0,81.03,86.85,93.28,2.0,9.48,7.49,3.8,1.0,91.15,1.2,3.5,1.0,23.8,37.9,18.9,10.0,3.5,0.848,0.216,1.26,1.06,1.51,2.0,61.0,53.0,8.0,3.0,69.01394653,119.7764206,185.3682556,580.2821045,5240.391113,503.7290039,1939.999512,15458.75,1001.399902,9892.214844,8240.710938,220.0,69013.95313,147.0
4034256.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.07,34.43,3.0,97.0,0.0,0.0,81.03,86.85,93.28,2.0,9.48,7.49,3.8,1.0,91.15,1.2,3.5,1.0,23.8,37.9,18.9,10.0,3.5,0.848,0.216,1.26,1.06,1.51,2.0,61.0,53.0,8.0,3.0,69.00762177,120.0232544,178.2613068,595.309021,4925.435547,472.6996155,2304.888916,14527.7002,1000.900024,9501.895508,8597.019531,219.0,69007.625,146.0
4034257.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.07,34.43,3.0,97.0,0.0,0.0,81.03,86.85,93.28,2.0,9.48,7.49,3.8,1.0,91.15,1.2,3.5,1.0,23.8,37.9,18.9,10.0,3.5,0.848,0.216,1.26,1.06,1.51,2.0,63.0,55.0,7.0,2.0,69.02433777,119.6798782,183.9521179,606.3262939,4886.841797,469.7764893,2163.975342,14415.88965,1002.100098,10066.91016,8601.390625,191.0,69024.34375,150.0
4034259.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.07,34.43,3.0,97.0,0.0,0.0,81.03,86.85,93.28,2.0,9.48,7.49,3.8,1.0,91.15,1.2,3.5,1.0,23.8,37.9,18.9,10.0,3.5,0.848,0.216,1.26,1.06,1.51,2.0,64.0,56.0,7.0,2.0,69.00086212,120.0183792,189.6483154,598.5678101,4891.333984,470.9981995,2143.987793,14431.2002,1000.600098,10887.71191,9000.984375,249.0,69000.85938,150.6999969
4034260.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.07,34.43,3.0,97.0,0.0,0.0,81.03,86.85,93.28,2.0,9.48,7.49,3.8,1.0,91.15,1.2,3.5,1.0,25.3,36.7,18.9,9.9,3.7,0.878,0.223,1.34,1.12,1.56,2.0,65.0,58.0,7.0,2.0,69.01946259,119.8590622,179.4517822,648.8080444,4462.641602,430.2904663,2240.962891,13167.87988,1000.399902,9914.191406,8533.507813,218.0,69019.46094,151.1000061
4034261.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.07,34.43,3.0,97.0,0.0,0.0,81.03,86.85,93.28,2.0,9.48,7.49,3.8,1.0,91.15,1.2,3.5,1.0,26.9,34.6,20.1,9.1,3.9,0.795,0.267,1.34,1.12,1.5,0.0,64.0,57.0,7.0,2.0,79.50980377,120.1864395,179.9886017,634.5429688,5054.848145,486.6578674,1994.0,14913.40039,1002.0,9886.833984,8616.40332,195.0,79509.80469,140.3000031
4034262.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.07,34.43,3.0,97.0,0.0,0.0,81.03,86.85,93.28,2.0,9.48,7.49,3.8,1.0,91.15,1.2,3.5,1.0,26.8,30.4,22.3,10.7,4.3,0.95,0.254,1.2,1.01,1.41,0.0,64.0,56.0,7.0,2.0,89.54105377,119.4495544,183.3643799,617.9562988,4916.605957,472.6097412,1989.0,14503.62012,1000.199951,9556.504883,9002.785156,209.0,89541.05469,129.3000031
4034263.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.07,34.43,3.0,97.0,0.0,0.0,81.03,86.85,93.28,2.0,9.48,7.49,3.8,1.0,91.15,1.2,3.5,1.0,26.8,30.4,22.3,10.7,4.3,0.95,0.254,1.2,1.01,1.41,0.0,63.0,56.0,7.0,2.0,99.5148468,120.4497223,184.5506439,610.9667969,5453.751953,524.1418457,2197.0,16087.90039,1002.5,9671.296875,8881.298828,208.0,99514.85156,120.4000015
4034264.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.07,34.43,3.0,97.0,0.0,0.0,81.03,86.85,93.28,2.0,9.48,7.49,3.8,1.0,91.15,1.2,3.5,1.0,26.8,30.4,22.3,10.7,4.3,0.95,0.254,1.2,1.01,1.41,0.0,63.0,54.0,9.0,3.0,99.38452148,121.0805817,182.7813873,604.2868652,5330.992676,512.3754883,1916.884888,15725.84961,1003.199951,9936.40625,8879.104492,189.0,99384.51563,120.3000031
4034265.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.07,34.43,3.0,97.0,0.0,0.0,81.03,86.85,93.28,2.0,9.48,7.49,3.8,1.0,91.15,1.2,3.5,1.0,23.5,37.2,20.2,9.7,4.0,0.817,0.207,1.16,0.97,1.37,2.0,67.0,57.0,10.0,4.0,99.51541901,120.3218536,183.8550262,625.5343628,4956.161621,477.1538696,2015.998657,14622.24023,1001.400024,9902.717773,8791.726563,190.0,99515.42188,120.3000031
4034266.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.07,34.43,3.0,97.0,0.0,0.0,81.03,86.85,93.28,2.0,9.48,7.49,3.8,1.0,91.15,1.2,3.5,1.0,23.5,37.2,20.2,9.7,4.0,0.817,0.207,1.16,0.97,1.37,2.0,69.0,58.0,11.0,6.0,84.51226807,117.9360352,185.9555359,614.1327515,4924.97168,474.5389404,2059.999512,14531.21973,1002.400146,9820.71875,8905.194336,192.0,84512.26563,135.1999969
4034267.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.07,34.43,3.0,97.0,0.0,0.0,81.03,86.85,93.28,2.0,9.48,7.49,3.8,1.0,91.15,1.2,3.5,1.0,23.5,37.2,20.2,9.7,4.0,0.817,0.207,1.16,0.97,1.37,2.0,62.0,55.0,6.0,1.0,84.50228882,117.4683533,182.0479431,600.0922852,4555.383301,440.4432373,2007.99585,13444.69043,1000.599976,9310.901367,8242.275391,182.0,84502.29688,126.0
4034269.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.07,34.43,3.0,97.0,0.0,0.0,81.03,86.85,93.28,2.0,9.48,7.49,3.8,1.0,91.15,1.2,3.5,1.0,23.5,37.2,20.2,9.7,4.0,0.817,0.207,1.16,0.97,1.37,2.0,68.0,57.0,11.0,6.0,69.00784302,117.3613281,186.4568634,602.1536255,4593.572754,444.1897583,1843.99585,13557.54004,1002.200073,10238.21973,8873.800781,486.0,69007.84375,148.8000031
4034270.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.07,34.43,3.0,97.0,0.0,0.0,81.03,86.85,93.28,2.0,9.48,7.49,3.8,1.0,91.15,1.2,3.5,1.0,23.5,37.2,20.2,9.7,4.0,0.817,0.207,1.16,0.97,1.37,2.0,65.0,54.0,10.0,5.0,55.02415848,118.4564972,186.057312,579.3666992,5029.508301,483.7578125,1911.624268,14837.44043,1501.199951,9568.017578,8600.99707,395.0,55024.16016,160.1999969
4034272.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.05,34.3,2.0,98.0,0.0,0.0,81.05,86.5,93.7,2.0,9.94,7.01,3.52,1.0,90.6,1.8,3.5,1.0,23.5,37.2,20.2,9.7,4.0,0.817,0.207,1.16,0.97,1.37,2.0,65.0,54.0,11.0,6.0,45.00276947,117.9289551,184.059845,577.350769,4919.355469,473.8911438,1795.958252,14514.37988,1002.100098,10225.99512,8784.001953,356.0,45002.77344,170.5
4034273.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.05,34.3,2.0,98.0,0.0,0.0,81.05,86.5,93.7,2.0,9.94,7.01,3.52,1.0,90.6,1.8,3.5,1.0,23.5,37.2,20.2,9.7,4.0,0.817,0.207,1.16,0.97,1.37,2.0,60.0,50.0,10.0,4.0,45.0085907,120.601593,183.5592651,551.3469238,4761.536621,457.8319092,1925.998657,14046.51953,500.7998047,9526.491211,8508.509766,358.0,45008.59375,165.0
4034274.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.05,34.3,2.0,98.0,0.0,0.0,81.05,86.5,93.7,2.0,9.94,7.01,3.52,1.0,90.6,1.8,3.5,1.0,23.5,37.2,20.2,9.7,4.0,0.817,0.207,1.16,0.97,1.37,2.0,58.0,48.0,9.0,4.0,35.01295853,120.4724579,183.061615,531.0484009,4723.37207,454.1879272,1852.776245,13933.99023,503.0998535,9638.400391,8414.115234,326.0,35012.95703,175.1000061
4034275.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.05,34.3,2.0,98.0,0.0,0.0,81.05,86.5,93.7,2.0,9.94,7.01,3.52,1.0,90.6,1.8,3.5,1.0,28.3,28.6,22.6,10.4,4.5,0.906,0.257,1.25,1.04,1.43,3.0,67.0,49.0,17.0,12.0,35.01604843,119.0676041,180.1656036,542.6548462,4858.049316,467.0700684,1886.987671,14331.11035,502.5,9706.31543,8401.50293,358.0,35016.05078,174.6000061
4034276.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.05,34.3,2.0,98.0,0.0,0.0,81.05,86.5,93.7,2.0,9.94,7.01,3.52,1.0,90.6,1.8,3.5,1.0,27.9,28.5,22.8,10.7,4.5,0.902,0.249,1.22,1.02,1.41,3.0,58.0,48.0,9.0,4.0,25.00234032,118.0589981,178.9189758,531.359436,4713.967773,453.5810547,1890.864258,13907.03027,502.5002441,9071.008789,8002.401367,333.0,25002.33984,179.3000031
4034277.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.05,34.3,2.0,98.0,0.0,0.0,81.05,86.5,93.7,2.0,9.94,7.01,3.52,1.0,90.6,1.8,3.5,1.0,27.9,28.5,22.8,10.7,4.5,0.902,0.249,1.22,1.02,1.41,3.0,67.0,44.0,22.0,17.0,0.0,117.6241531,182.7741852,478.192688,4181.208008,403.2073669,1669.0,12337.59961,501.2998047,8520.904297,7798.60498,321.0,0.0,196.6999969
4034278.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.05,34.3,2.0,98.0,0.0,0.0,81.05,86.5,93.7,2.0,9.94,7.01,3.52,1.0,90.6,1.8,3.5,1.0,27.9,28.5,22.8,10.7,4.5,0.902,0.249,1.22,1.02,1.41,3.0,53.0,42.0,11.0,6.0,25.09646034,118.6908951,179.5865326,467.4116516,4016.504395,386.3595581,1589.0,11849.09961,501.1999512,8273.802734,6315.909668,310.0,25096.46289,0.0
4034283.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.05,34.3,2.0,98.0,0.0,0.0,81.05,86.5,93.7,2.0,9.94,7.01,3.52,1.0,90.6,1.8,3.5,1.0,27.9,28.5,22.8,10.7,4.5,0.902,0.249,1.22,1.02,1.41,3.0,70.0,57.0,13.0,8.0,49.46144104,115.3497543,180.4022369,612.4060669,3006.819824,290.8699646,1741.0,8874.679688,1000.600098,9088.407227,7961.661133,331.0,49461.4375,0.0
4034284.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.05,34.3,2.0,98.0,0.0,0.0,81.05,86.5,93.7,2.0,9.94,7.01,3.52,1.0,90.6,1.8,3.5,1.0,27.9,28.5,22.8,10.7,4.5,0.902,0.249,1.22,1.02,1.41,3.0,63.0,53.0,10.0,5.0,49.45111084,114.8548737,183.6468048,554.3580322,4546.033691,438.3529053,2042.888916,13414.00977,1000.299927,9126.620117,7832.212891,375.0,49451.10938,0.0
4034285.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.9,34.35,2.5,97.5,0.0,0.0,80.55,87.0,92.58,1.8,9.35,8.3,4.72,1.0,91.05,1.0,4.25,1.0,27.9,28.5,22.8,10.7,4.5,0.902,0.249,1.22,1.02,1.41,3.0,60.0,51.0,9.0,3.0,49.45338058,116.7368851,185.5581665,541.036377,4338.38916,418.9816284,1952.012329,12803.0,1001.499756,9615.318359,8359.289063,338.0,49453.375,0.0
4034286.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.9,34.35,2.5,97.5,0.0,0.0,80.55,87.0,92.58,1.8,9.35,8.3,4.72,1.0,91.05,1.0,4.25,1.0,27.9,28.5,22.8,10.7,4.5,0.902,0.249,1.22,1.02,1.41,3.0,69.0,52.0,16.0,11.0,49.46596146,117.1035995,183.8514862,555.2052002,4554.172363,438.4457092,1939.0,13436.23047,1001.900024,8704.50293,7798.815918,381.0,49465.96484,0.0
4034287.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.9,34.35,2.5,97.5,0.0,0.0,80.55,87.0,92.58,1.8,9.35,8.3,4.72,1.0,91.05,1.0,4.25,1.0,27.9,28.5,22.8,10.7,4.5,0.902,0.249,1.22,1.02,1.41,3.0,67.0,52.0,14.0,9.0,49.46001816,116.5109406,182.9505768,561.4839478,4431.39209,428.6054993,1888.0,13079.12988,1000.400146,9560.310547,8400.601563,340.0,49460.02344,0.0
4034288.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.9,34.35,2.5,97.5,0.0,0.0,80.55,87.0,92.58,1.8,9.35,8.3,4.72,1.0,91.05,1.0,4.25,1.0,27.9,28.5,22.8,10.7,4.5,0.902,0.249,1.22,1.02,1.41,3.0,62.0,53.0,9.0,4.0,49.4686203,117.2435226,182.9520416,571.0622559,4590.108887,442.5270386,1764.111084,13543.87012,1002.299927,9611.412109,8400.80957,360.0,49468.62109,0.0
4034289.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.9,34.35,2.5,97.5,0.0,0.0,80.55,87.0,92.58,1.8,9.35,8.3,4.72,1.0,91.05,1.0,4.25,1.0,28.6,28.2,23.3,9.8,4.3,0.91,0.253,1.23,1.04,1.39,3.0,64.0,53.0,10.0,5.0,48.5646019,116.2501297,182.9497681,571.1729126,4770.822266,459.8836975,1906.888916,14076.91992,1001.400024,9219.305664,8402.207031,341.0,48564.60156,0.0
4034291.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.9,34.35,2.5,97.5,0.0,0.0,80.55,87.0,92.58,1.8,9.35,8.3,4.72,1.0,91.05,1.0,4.25,1.0,28.6,28.2,23.3,9.8,4.3,0.91,0.253,1.23,1.04,1.39,3.0,63.0,54.0,8.0,3.0,89.13432312,119.4735794,180.1656189,601.9765015,4946.67041,476.4353333,1939.876587,14594.74023,1000.800049,9285.114258,8185.304688,339.0,89134.32031,0.0
4034292.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.9,34.35,2.5,97.5,0.0,0.0,80.55,87.0,92.58,1.8,9.35,8.3,4.72,1.0,91.05,1.0,4.25,1.0,28.6,28.2,23.3,9.8,4.3,0.91,0.253,1.23,1.04,1.39,3.0,65.0,56.0,9.0,4.0,79.41806793,119.1135025,181.6127014,616.6957397,5865.426758,563.7241821,2231.0,17302.33008,1501.0,9941.111328,8557.508789,331.0,79418.07031,139.6000061
4034293.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.9,34.35,2.5,97.5,0.0,0.0,80.55,87.0,92.58,1.8,9.35,8.3,4.72,1.0,91.05,1.0,4.25,1.0,28.6,28.2,23.3,9.8,4.3,0.91,0.253,1.23,1.04,1.39,3.0,65.0,56.0,8.0,3.0,78.60649872,118.8672485,185.493866,604.1461182,5498.616699,529.4318848,2035.0,16222.78027,1501.899902,10020.80957,8801.114258,349.0,78606.5,139.8000031
4034294.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.9,34.35,2.5,97.5,0.0,0.0,80.55,87.0,92.58,1.8,9.35,8.3,4.72,1.0,91.05,1.0,4.25,1.0,24.9,37.5,17.9,10.3,4.0,0.875,0.232,1.39,1.14,1.61,2.0,68.0,58.0,9.0,4.0,79.01631927,118.2030716,181.2578278,640.1710815,5443.564453,524.0903931,2016.666626,16060.25977,1500.899902,9993.211914,8664.722656,366.0,79016.32031,139.6000061
4034295.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.9,34.35,2.5,97.5,0.0,0.0,80.55,87.0,92.58,1.8,9.35,8.3,4.72,1.0,91.05,1.0,4.25,1.0,24.9,37.5,17.9,10.3,4.0,0.875,0.232,1.39,1.14,1.61,2.0,70.0,58.0,12.0,7.0,78.88938141,119.1266861,184.8569946,629.3895264,4875.320801,469.5408325,2132.888916,14384.17969,1501.900269,9908.804688,8669.109375,328.0,78889.38281,139.5
4034296.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.9,34.35,2.5,97.5,0.0,0.0,80.55,87.0,92.58,1.8,9.35,8.3,4.72,1.0,91.05,1.0,4.25,1.0,24.9,37.5,17.9,10.3,4.0,0.875,0.232,1.39,1.14,1.61,2.0,67.0,58.0,8.0,3.0,79.5104599,118.9151459,184.9694519,629.3186035,4979.510254,479.0585022,2038.998535,14690.23047,1500.800049,9654.302734,8801.030273,313.0,79510.46094,139.6999969
4034297.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.9,34.35,2.5,97.5,0.0,0.0,80.55,87.0,92.58,1.8,9.35,8.3,4.72,1.0,91.05,1.0,4.25,1.0,24.9,37.5,17.9,10.3,4.0,0.875,0.232,1.39,1.14,1.61,2.0,66.0,58.0,8.0,3.0,79.51760864,118.2164001,182.2597504,631.3185425,4817.831543,463.5043335,1966.320923,14213.25,1501.500244,10828.01465,8743.229492,299.0,79517.61719,139.6000977
4034299.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.9,34.35,2.5,97.5,0.0,0.0,80.55,87.0,92.58,1.8,9.35,8.3,4.72,1.0,91.05,1.0,4.25,1.0,24.9,37.5,17.9,10.3,4.0,0.875,0.232,1.39,1.14,1.61,2.0,65.0,57.0,7.0,2.0,60.00471115,112.2863998,184.3099518,582.1491699,4995.763184,481.1134033,2228.99585,14739.45996,1500.100098,10165.81445,8802.413086,291.0,60004.71094,159.5998993
4034302.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.9,34.35,2.5,97.5,0.0,0.0,80.55,87.0,92.58,1.8,9.35,8.3,4.72,1.0,91.05,1.0,4.25,1.0,24.9,37.5,17.9,10.3,4.0,0.875,0.232,1.39,1.14,1.61,2.0,62.0,54.0,7.0,2.0,60.00154114,114.7409973,186.6583862,554.7768555,5240.728027,505.473877,2468.999512,15464.2002,1000.600098,9958.710938,8804.984375,282.0,60001.54297,160.5
4034303.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.9,34.35,2.5,97.5,0.0,0.0,80.55,87.0,92.58,1.8,9.35,8.3,4.72,1.0,91.05,1.0,4.25,1.0,24.9,37.5,17.9,10.3,4.0,0.875,0.232,1.39,1.14,1.61,2.0,64.0,55.0,8.0,3.0,60.00625992,114.2936172,183.3756104,580.5123291,5492.382813,528.7121582,2115.987793,16204.08984,1003.600098,9509.719727,8801.613281,269.0,60006.26563,159.1999969
4034304.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.9,34.35,2.5,97.5,0.0,0.0,80.55,87.0,92.58,1.8,9.35,8.3,4.72,1.0,91.05,1.0,4.25,1.0,28.1,26.6,23.9,11.2,4.6,0.902,0.244,1.18,0.99,1.38,3.0,68.0,59.0,9.0,4.0,89.91780853,114.4387894,184.3789063,619.1201782,3802.322266,365.8576355,2282.0,11217.5,1003.400146,9925.705078,8757.013672,298.0,89917.8125,130.3999939
4034305.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,55.9,34.35,2.5,97.5,0.0,0.0,80.55,87.0,92.58,1.8,9.35,8.3,4.72,1.0,91.05,1.0,4.25,1.0,29.9,20.3,27.0,12.0,5.2,0.864,0.258,1.11,0.93,1.3,3.0,67.0,59.0,8.0,3.0,90.00959015,113.2738342,184.3520203,609.6641235,4953.550293,476.3229675,1885.0,14613.01953,1000.400024,10627.80957,8782.408203,278.0,90009.58594,131.6999969
4034306.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,53.7,35.55,3.5,96.5,0.0,0.0,80.14,87.0,92.14,1.82,9.21,8.83,4.88,0.0,91.13,0.93,4.0,1.0,29.9,20.3,27.0,12.0,5.2,0.864,0.258,1.11,0.93,1.3,3.0,66.0,58.0,7.0,2.0,79.64569855,113.222374,182.5037231,605.7360229,4566.050781,439.0724792,1957.0,13469.92969,1001.400024,9803.207031,8801.212891,271.0,79645.70313,139.6999969
4034308.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,53.7,35.55,3.5,96.5,0.0,0.0,80.14,87.0,92.14,1.82,9.21,8.83,4.88,0.0,91.13,0.93,4.0,1.0,32.5,19.7,26.3,11.2,4.8,0.918,0.231,1.24,1.05,1.41,3.0,67.0,58.0,9.0,4.0,55.00117874,111.659523,182.952301,595.2319336,3848.308105,383.5948792,1949.987671,11387.78027,1001.099976,9716.305664,8801.305664,302.0,55001.18359,159.3999939
4034310.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,53.7,35.55,3.5,96.5,0.0,0.0,80.14,87.0,92.14,1.82,9.21,8.83,4.88,0.0,91.13,0.93,4.0,1.0,32.2,19.9,26.2,10.6,5.2,0.897,0.228,1.23,1.03,1.36,3.0,62.0,53.0,8.0,3.0,50.01971054,113.9434052,186.3639069,546.1864624,4016.563477,386.3981934,1807.0,11849.36035,1000.100098,9279.396484,8195.912109,297.0,50019.71484,155.8000031
4034311.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,53.7,35.55,3.5,96.5,0.0,0.0,80.14,87.0,92.14,1.82,9.21,8.83,4.88,0.0,91.13,0.93,4.0,1.0,32.2,19.9,26.2,10.6,5.2,0.897,0.228,1.23,1.03,1.36,3.0,61.0,53.0,7.0,2.0,49.73004913,113.7610016,183.962204,555.6951294,4133.507324,397.5610962,1922.999878,12194.12988,1002.599854,9356.998047,8280.724609,256.0,49730.05469,155.3000031
4034312.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,53.7,35.55,3.5,96.5,0.0,0.0,80.14,87.0,92.14,1.82,9.21,8.83,4.88,0.0,91.13,0.93,4.0,1.0,32.2,19.9,26.2,10.6,5.2,0.897,0.228,1.23,1.03,1.36,3.0,63.0,55.0,8.0,3.0,50.00028992,114.2954025,183.7129974,575.4804688,4082.968506,392.7151794,2210.0,12045.07031,1001.199951,9274.818359,8105.607422,259.0,50000.29297,154.1000061
4034313.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,53.7,35.55,3.5,96.5,0.0,0.0,80.14,87.0,92.14,1.82,9.21,8.83,4.88,0.0,91.13,0.93,4.0,1.0,30.9,22.8,25.3,10.7,4.5,0.904,0.194,1.22,1.04,1.4,3.0,60.0,52.0,8.0,3.0,49.48437119,114.8847427,188.6629944,535.6994629,4189.072266,402.9461365,2170.998535,12358.16016,1001.10022,9010.201172,8052.094727,254.0,49484.36719,151.1000061
4034314.0,81.9,1.0,2.0,0.0,81.9,1.0,2.0,1.0,53.7,35.55,3.5,96.5,0.0,0.0,80.14,87.0,92.14,1.82,9.21,8.83,4.88,0.0,91.13,0.93,4.0,1.0,30.9,22.8,25.3,10.7,4.5,0.904,0.194,1.22,1.04,1.4,3.0,66.0,57.0,9.0,4.0,114.3866577,113.343399,182.7087708,594.5021362,4531.67627,435.6141052,2268.998535,13368.12012,1001.800171,9350.977539,8113.511719,281.0,114386.6563,86.40000153
