tar,heat_no,cao,feo,sio2,mgo,al2o3,p2o5,mno,b2,b3,b4
14010730,4013900,31.8,26,21.4,10.7,5.3,0.898,0.256,1.49,1.19,1.59
14010730,4013915,30.8,26.6,21.4,11.3,5.2,0.791,0.284,1.44,1.16,1.58
14010730,4013920,32.9,26.5,20,11.2,4.7,0.835,0.264,1.65,1.33,1.79
14010801,4013930,30.1,32.8,18.1,9.9,4.4,0.87,0.256,1.66,1.34,1.78
14010801,4013940,34.2,23.9,19.7,12.5,4.9,0.881,0.319,1.74,1.39,1.9
14010801,4013945,30.2,32.8,17.2,10.8,4.3,0.876,0.259,1.76,1.4,1.91
14010802,4013955,35.9,19.8,22.4,11.9,5.2,0.874,0.334,1.6,1.3,1.73
14010802,4013960,33.1,28.2,18.4,11.2,4.4,0.84,0.28,1.8,1.45,1.94
14010802,4013965,32.3,26.5,20.1,11.7,4.7,0.92,0.258,1.61,1.3,1.77
14010803,4013970,28.6,33.9,17.4,11,4.4,0.812,0.269,1.64,1.31,1.82
14010803,4013975,28.9,34.7,17.3,10.2,4.2,0.785,0.316,1.67,1.34,1.82
14010803,4013985,29,35.8,16.4,10.1,4.1,0.796,0.32,1.77,1.41,1.91
14010804,4013990,33.8,24.8,20.3,11.7,5.1,0.703,0.183,1.67,1.33,1.79
14010804,4013995,31.6,26.9,19,13.1,4.9,0.679,0.322,1.66,1.32,1.87
14010804,4014000,29.7,29.1,19.8,11.6,5.3,0.722,0.313,1.5,1.18,1.65
14010804,4014005,28.7,34.8,17.1,10.3,4.6,0.717,0.297,1.68,1.32,1.8
14010805,4014010,27.5,34,16.4,13.3,4.3,0.73,0.205,1.68,1.33,1.97
14010805,4014015,31.8,30.7,17,11.6,4.5,0.773,0.202,1.87,1.48,2.02
14010805,4014020,31.5,30.6,17.4,11.6,4.5,0.737,0.185,1.81,1.44,1.97
14010805,4014025,33,27.7,17.7,12.4,4.8,0.695,0.236,1.86,1.47,2.02
14010807,4014050,31.1,30.8,18.3,10.7,4.5,0.72,0.319,1.7,1.36,1.83
14010807,4014055,31.4,27.4,19,13.1,4.6,0.716,0.311,1.65,1.33,1.89
14010807,4014060,30.8,28.4,19.4,12,4.7,0.776,0.326,1.59,1.28,1.78
14010807,4014070,31.2,28.2,19,12.1,4.9,0.751,0.314,1.64,1.31,1.81
14010808,4014075,30.3,32.5,17.3,10.9,4.5,0.709,0.309,1.75,1.39,1.89
14010808,4014085,24.9,39.9,16.4,10.4,4,0.618,0.277,1.52,1.22,1.73
14010809,4014105,36.4,17.2,22.9,13.7,5.4,0.661,0.26,1.59,1.29,1.77
14010810,4014110,38.7,14.3,23.3,13.7,5.7,0.623,0.286,1.66,1.33,1.81
14010810,4014120,32.3,25.3,20.3,12.5,5.2,0.676,0.248,1.59,1.27,1.76
14010810,4014130,30.9,28.3,19.4,12.1,4.7,0.771,0.277,1.59,1.28,1.78
14010813,4014190,30.3,29.4,19.3,11.3,5.2,0.722,0.196,1.57,1.24,1.7
14010813,4014195,30.5,29.3,19.5,10.9,5.4,0.66,0.213,1.56,1.22,1.66
14010813,4014205,29.7,32.3,18,11.1,4.5,0.718,0.188,1.65,1.32,1.81
14010814,4014210,27.3,36.2,17.2,10.5,4.4,0.704,0.176,1.59,1.26,1.75
14010814,4014215,32.2,28.3,18.6,11.6,4.8,0.797,0.189,1.73,1.38,1.87
14010814,4014220,32.2,29,18,11.6,4.8,0.696,0.194,1.79,1.41,1.92
14010814,4014225,30.3,29.4,19.1,11.9,5,0.622,0.197,1.59,1.26,1.75
14010815,4014230,30.3,28.1,20.1,12.1,5,0.733,0.177,1.51,1.21,1.69
14010815,4014235,29.9,33.4,17.1,11,4.2,0.709,0.161,1.75,1.4,1.92
14010816,4014245,28.8,35.6,15.7,11.4,4.2,0.671,0.182,1.83,1.45,2.02
14010816,4014250,29,33.9,17.5,10.9,4.3,0.771,0.182,1.66,1.33,1.83
14010817,4014265,29.4,33,17.7,10.9,4.6,0.724,0.184,1.66,1.32,1.81
14010817,4014270,27.1,34.2,16.5,13.7,4.2,0.688,0.21,1.64,1.31,1.97
14010817,4014275,29.7,30.3,19,11.9,4.7,0.787,0.202,1.56,1.25,1.76
14010817,4014280,28.8,32.8,18.1,11.3,4.4,0.79,0.211,1.59,1.28,1.78
14010818,4014285,28.6,30.9,19,12.4,4.7,0.748,0.26,1.51,1.21,1.73
14010819,4014300,27.6,37.5,15.7,10.7,4.2,0.705,0.201,1.76,1.39,1.92
14010819,4014305,30.4,31.7,18.2,10.4,4.8,0.699,0.227,1.67,1.32,1.77
14010819,4014310,25.3,39.8,15.9,10.3,4.2,0.717,0.2,1.59,1.26,1.77
14010819,4014315,26.3,39.8,15.4,10,4,0.703,0.179,1.71,1.36,1.87
14010820,4014325,26,34.1,20.5,9.2,4.2,0.804,0.164,1.27,1.05,1.43
14010820,4014330,33,17.6,27,11.3,5.2,0.752,0.188,1.22,1.02,1.38
14010821,4014335,31.1,21.2,26.1,10.7,5,0.731,0.189,1.19,1,1.34
14010821,4014340,28.1,25.8,25.3,10.2,4.7,0.781,0.176,1.11,0.94,1.28
14010821,4014345,26.6,31.5,22.6,9.2,4.1,0.826,0.177,1.18,1,1.34
14010822,4014360,27.2,30.8,21.9,10,4.1,0.825,0.174,1.24,1.05,1.43
14010822,4014365,29.3,27.8,22.4,10.4,4.2,0.801,0.165,1.31,1.1,1.49
14010822,4014370,32.3,22.8,24,10.1,4.5,1.11,0.176,1.35,1.13,1.49
14010822,4014375,31.5,23.8,23.8,10.3,4.4,0.959,0.178,1.32,1.12,1.48
14010823,4014385,26.7,33.1,21,9.5,3.8,0.794,0.17,1.27,1.08,1.46
14010823,4014390,29.1,31.3,20.5,9.1,3.8,0.922,0.183,1.42,1.2,1.57
14010823,4014395,28.3,32.6,20.1,9.2,3.7,0.9,0.175,1.41,1.19,1.58
14010824,4014405,29,33,19.9,8.3,3.7,0.957,0.168,1.46,1.23,1.58
14010824,4014410,29.3,31.9,19.4,9.2,4.2,0.864,0.164,1.51,1.24,1.63
14010824,4014415,27.3,35.7,19,8.4,3.6,0.84,0.158,1.44,1.21,1.58
14010824,4014420,27.6,36,18.6,8.3,3.5,0.831,0.153,1.48,1.25,1.62
14010825,4014431,27.2,35.1,18.8,9.2,3.6,0.977,0.155,1.45,1.21,1.62
14010825,4014432,26.9,36.8,18,8.8,3.4,0.925,0.143,1.49,1.26,1.67
14010825,4014433,26.3,36.1,18.8,9.2,3.5,0.939,0.151,1.4,1.18,1.59
14010825,4014435,26.5,34.1,20.2,9.4,3.7,0.847,0.164,1.31,1.11,1.5
14010826,4014447,30.3,23.2,25.1,10.7,4.6,0.846,0.202,1.21,1.02,1.38
14010826,4014450,30.8,21.4,25.7,11.4,4.6,0.969,0.182,1.2,1.02,1.39
14010826,4014452,27.9,28.8,22.6,10.5,4,1.005,0.161,1.23,1.05,1.44
14010826,4014455,28.4,29.3,22.2,9.8,4,0.986,0.206,1.28,1.08,1.46
14010826,4014458,26.3,30.7,22.2,10.6,4.2,0.912,0.174,1.18,1,1.4
14010827,4014460,32.1,25.3,22.6,9.3,4.6,0.999,0.193,1.42,1.18,1.52
14010827,4014465,31,25,23.6,9.6,4.6,1.093,0.182,1.31,1.1,1.44
14010828,4014475,24.8,36.6,18.8,10.1,3.7,0.85,0.19,1.32,1.1,1.55
14010828,4014480,24.8,33.1,21.6,10.7,3.7,0.896,0.177,1.15,0.98,1.4
14010828,4014485,25.2,35.1,18.5,11.5,3.7,0.812,0.167,1.36,1.14,1.65
14010828,4014490,27.3,34.5,20,8.3,3.9,0.871,0.177,1.36,1.14,1.49
14010829,4014505,31.2,29.2,20.1,9.4,4,1.014,0.183,1.55,1.29,1.68
14010830,4014510,32,26.4,21.8,9.6,4,1.076,0.166,1.47,1.24,1.61
14010830,4014515,28.6,29.3,22,10.1,3.9,0.881,0.164,1.3,1.1,1.49
14010830,4014520,32.1,22.5,24.7,10,4.4,1.075,0.179,1.3,1.1,1.45
14010830,4014525,30.4,26.1,23.7,9.2,4.3,1.128,0.176,1.28,1.09,1.41
14010830,4014528,31.598,21.707,25.364,10.335,4.726,1.087,0.183,1.246,1.05,1.394
14010830,4014530,31.3,23.2,24.5,9.5,5.2,1.057,0.183,1.28,1.05,1.37
14010901,4014540,30.5,24.1,24.4,10.4,4.3,1.203,0.172,1.25,1.06,1.43
14010901,4014545,29.4,26.9,23,10.3,4.2,1.106,0.179,1.28,1.08,1.46
14010901,4014552,31.9,25,22.8,9.9,4.2,1.087,0.176,1.4,1.18,1.55
14010901,4014553,33.6,17,26.8,11.3,4.9,1.132,0.196,1.25,1.06,1.42
14010901,4014554,31.4,18.7,26.7,11.9,5,1.022,0.196,1.18,0.99,1.37
14010902,4014555,27.3,30.9,21.3,9.9,4.3,1.061,0.183,1.28,1.07,1.45
14010902,4014560,29,29.1,21.3,10.1,4.2,1.167,0.182,1.36,1.14,1.53
14010902,4014565,30.1,24.6,24.7,10.1,4.2,1.069,0.209,1.22,1.04,1.39
14010902,4014566,31.7,24.2,23.5,10.2,4.2,1.099,0.172,1.35,1.14,1.51
14010902,4014567,32.3,20.4,25.9,10.5,4.6,1.127,0.2,1.25,1.06,1.4
14010902,4014570,32.3,21.5,24.8,10.6,4.5,1.082,0.183,1.3,1.1,1.46
14010902,4014573,30.4,21.8,26.2,10.5,5,0.918,0.19,1.16,0.97,1.31
14010902,4014574,32.3,17.5,28.1,11.1,5.1,0.722,0.182,1.15,0.97,1.31
14010902,4014575,30.5,22.7,25.8,10.3,4.7,0.805,0.178,1.18,1,1.34
14010903,4014580,28.2,28.8,23,8.8,4.8,1.14,0.203,1.23,1.01,1.33
14010903,4014585,25.5,33.5,21.3,9.4,4.1,1.062,0.182,1.2,1,1.37
14010903,4014590,27.5,31,20.9,10.6,3.7,1.057,0.165,1.32,1.12,1.55
14010904,4014605,31.2,26.1,22.2,9.7,4.4,1.256,0.2,1.41,1.17,1.54
14010905,4014610,30.3,26.9,22.5,10.1,3.9,1.061,0.183,1.35,1.15,1.53
14010905,4014620,28.1,28.9,22.5,10,4.3,0.992,0.239,1.25,1.05,1.42
14010905,4014625,27.8,35.4,17.7,9.2,3.7,1.019,0.181,1.57,1.3,1.73
14010905,4014630,27.7,32.6,20.2,9.4,3.9,1.138,0.176,1.37,1.15,1.54
14010906,4014635,30,22.6,24.6,11.9,4.6,0.986,0.216,1.22,1.03,1.43
14010906,4014645,28.8,26.9,23,10.8,4.2,1.136,0.195,1.25,1.06,1.46
14010906,4014650,28.8,30.6,20,10.3,3.9,1.056,0.225,1.44,1.21,1.64
14010906,4014655,29.3,29.5,20.7,10.2,3.9,1.069,0.217,1.42,1.19,1.61
14010907,4014670,25,37.2,18.7,9.3,3.6,0.934,0.192,1.34,1.12,1.54
14010907,4014675,28.7,30.5,20.4,10.2,3.9,0.992,0.202,1.41,1.18,1.6
14010908,4014680,31.5,23.8,23.6,10.4,4.3,1.179,0.251,1.33,1.13,1.5
14010908,4014690,30.2,27.4,22.1,9.7,4.2,1.118,0.255,1.37,1.15,1.52
14010908,4014695,28,30.1,21.6,9.9,4.1,1.028,0.226,1.3,1.09,1.47
14010908,4014700,28.7,31.7,19.6,10.1,3.8,1.006,0.199,1.46,1.23,1.66
14010909,4014710,26.4,34.1,19.8,9.9,3.6,0.949,0.199,1.33,1.13,1.55
14010909,4014715,32.5,26.4,21.2,9.6,4,1.084,0.201,1.53,1.29,1.67
14010910,4014720,33.8,21.7,23.5,10.2,4.4,1.082,0.222,1.44,1.21,1.58
14010910,4014730,34.2,17.9,25.9,11.2,4.6,0.959,0.255,1.32,1.12,1.49
14010910,4014735,35.3,18.9,24.5,10,5,0.991,0.247,1.44,1.2,1.54
14010911,4014740,31.5,25.2,22.8,9.3,4.6,1.255,0.228,1.38,1.15,1.49
14010911,4014755,25.4,38,18.1,8.9,3.5,0.898,0.212,1.4,1.18,1.59
14010912,4014760,32.9,21.6,23.5,11.2,4.4,1.145,0.22,1.4,1.18,1.58
14010912,4014765,30.8,25.2,23.2,10,4.3,1.225,0.215,1.33,1.12,1.48
14010912,4014770,30.6,27,21.6,10,4.4,1.071,0.272,1.42,1.18,1.56
14010913,4014795,33,22,23.4,10.9,4.3,1.074,0.241,1.41,1.19,1.58
14010914,4014805,29.8,25.7,23.3,10.2,4.5,1.172,0.276,1.28,1.07,1.44
14010914,4014810,30.3,27.7,21.7,10,4.1,1.049,0.242,1.4,1.17,1.56
14010914,4014815,28.3,29.6,20.7,11.4,3.8,0.986,0.218,1.37,1.16,1.62
14010914,4014820,28.1,30.3,21.1,10.2,4,1.091,0.218,1.33,1.12,1.53
14010914,4014825,30.2,26.7,22.5,9.9,4.3,1.207,0.219,1.34,1.13,1.5
14010915,4014830,23.1,40.6,16.7,10.5,3.1,0.792,0.203,1.38,1.17,1.7
14010915,4014835,28.1,33.1,19.2,10,3.5,0.945,0.213,1.46,1.24,1.68
14010915,4014840,27.6,31.6,19.9,11,3.8,0.935,0.222,1.39,1.16,1.63
14010916,4014850,28.6,32.1,19.4,10.2,3.6,0.986,0.254,1.47,1.24,1.69
14010916,4014855,27.9,33.2,19.6,9.6,3.8,0.969,0.241,1.42,1.19,1.6
14010918,4014895,32.7,19.2,25.5,11.5,4.9,0.922,0.314,1.28,1.08,1.45
14010919,4014905,30.6,23,24.7,10.9,4.3,1.133,0.251,1.24,1.06,1.43
14010920,4014920,31.4,24.9,22.2,11.3,3.9,1.023,0.286,1.41,1.2,1.64
14010920,4014925,32,25.8,21.3,10.5,4,1.071,0.367,1.5,1.26,1.68
14010920,4014935,32.7,20.2,25.3,11.4,4.4,0.929,0.234,1.29,1.1,1.48
14010921,4014940,28.9,29.2,20.3,11.5,3.9,0.927,0.388,1.42,1.19,1.67
14010921,4014941,32.4,14.9,24.2,17,4.9,0.939,0.624,1.34,1.11,1.7
14010921,4014950,30.9,25.3,22.4,10.5,4.3,1.062,0.428,1.38,1.16,1.55
14010922,4014955,33.6,20.8,24.4,10.8,4.2,0.977,0.243,1.38,1.17,1.55
14010922,4014960,31.3,20.8,26.3,10.6,4.8,0.861,0.341,1.19,1.01,1.35
14010922,4014965,29.8,27.2,22.3,10.5,4.1,0.956,0.222,1.34,1.13,1.53
14010922,4014970,27.7,29.8,21.7,10.4,4.1,0.97,0.201,1.28,1.07,1.48
14010923,4014980,28.2,26.8,23.7,10.6,4.6,0.898,0.264,1.19,1,1.37
14010923,4014985,27.4,27.4,24.3,10.3,4.5,0.804,0.299,1.13,0.95,1.31
14010923,4014990,27.6,28.5,22.5,10.9,4.2,0.951,0.219,1.23,1.03,1.44
14010924,4015000,26.9,29.9,22.2,10.5,4.2,0.986,0.28,1.21,1.02,1.42
14010924,4015005,29.4,24.4,24.3,10.9,4.5,0.872,0.485,1.21,1.02,1.4
14010924,4015010,28.1,30,21.5,10,4.3,1.007,0.213,1.31,1.09,1.48
14010925,4015025,30.3,25,23.5,10.5,4.2,0.995,0.437,1.29,1.09,1.47
14010926,4015030,26.7,31.6,21,10.1,4.2,0.933,0.383,1.27,1.06,1.46
14010926,4015040,28.2,26.4,23.8,10.4,4.8,0.855,0.509,1.18,0.99,1.35
14010926,4015050,28.1,25.2,24.7,11.1,4.7,0.821,0.375,1.14,0.96,1.33
14010927,4015055,28,28.6,22.1,10.8,4.3,1.029,0.211,1.27,1.06,1.47
14010928,4015075,26.6,29.6,21.3,11.8,4.2,0.852,0.542,1.25,1.04,1.51
14010928,4015080,26.5,32.5,20.3,10.5,3.9,0.913,0.442,1.31,1.1,1.53
14010929,4015100,28.2,27.5,22.7,11.2,4.2,1.008,0.215,1.24,1.05,1.46
14010929,4015105,27.7,30.8,19.9,11.4,4,0.942,0.341,1.39,1.16,1.64
14010930,4015110,33,21.9,23,11.5,4.3,0.959,0.309,1.43,1.21,1.63
14010930,4015115,31.1,22.2,24.1,11.9,4.5,0.963,0.276,1.29,1.09,1.5
14011002,4015150,32.9,17.7,25.7,12.4,5,1.019,0.338,1.28,1.07,1.48
14011003,4015160,31.5,26,21.1,10.7,4.3,1.053,0.279,1.49,1.24,1.66
14011004,4015180,26.5,35.9,18.2,9.7,3.6,0.903,0.179,1.46,1.22,1.66
14011004,4015185,28,28.9,21.9,10.9,4.1,0.988,0.196,1.28,1.08,1.5
14011004,4015190,25.7,34.1,19.9,10.3,3.8,0.968,0.17,1.29,1.08,1.52
14011005,4015215,23.5,36.4,19.9,10.2,3.8,0.884,0.181,1.18,0.99,1.42
14011006,4015220,28.4,27.7,23.3,10,4.3,1.125,0.177,1.22,1.03,1.39
14011006,4015225,22.8,37.5,18.6,11.2,3.7,0.864,0.288,1.23,1.02,1.52
14011007,4015235,24.8,33.3,20.1,11.6,4,1.012,0.221,1.23,1.03,1.51
14011008,4015260,31.2,19.1,26.6,11.8,5.2,0.861,0.279,1.17,0.98,1.35
14011009,4015270,26.3,30.7,22.1,10.6,4.2,0.951,0.228,1.19,1,1.4
14011010,4015300,27.6,28.6,22.7,10.6,4.3,0.976,0.212,1.22,1.02,1.41
14011010,4015305,26,31.2,22.1,10.5,4.1,0.961,0.171,1.18,0.99,1.39
14011013,4015350,26.4,29.3,21.5,12.2,4.3,0.984,0.274,1.23,1.02,1.5
14011015,4015370,27.1,28.1,22.9,11.4,4.3,0.963,0.311,1.18,1,1.42
14011015,4015375,30.1,25.8,23.4,10.4,4.2,0.963,0.248,1.29,1.09,1.47
14011015,4015385,25.5,36.7,18.7,9.5,3.4,0.962,0.229,1.36,1.15,1.59
14011016,4015390,23.7,39.8,17.9,8.8,3.5,0.928,0.396,1.32,1.11,1.52
14011016,4015395,31.3,28.7,20,9.7,3.8,1.018,0.443,1.56,1.32,1.72
14011017,4015410,28.7,27.6,21.7,11.2,4.5,0.928,0.326,1.32,1.1,1.52
14011017,4015415,28.4,27.7,21.9,11.3,4.5,0.923,0.322,1.3,1.08,1.5
14011017,4015420,25.9,34,20.1,10,3.8,0.942,0.309,1.29,1.08,1.5
14011018,4015430,23.7,34.2,19.2,13.1,3.7,0.826,0.369,1.23,1.03,1.61
14011018,4015435,25.7,29.8,22.2,11.8,4.2,0.871,0.333,1.16,0.97,1.42
14011018,4015440,31,25.7,21.8,10.9,4,1.152,0.374,1.42,1.2,1.62
14011019,4015450,32.9,23.1,23.3,10.5,3.8,0.736,0.586,1.41,1.21,1.6
14011020,4015460,28,27.7,22.1,11.3,4.1,0.997,0.841,1.27,1.07,1.5
14011020,4015465,23.1,37.2,18.5,11.2,3.6,1.001,0.47,1.25,1.05,1.55
14011020,4015475,30,26.3,22.2,10.8,4,0.886,0.768,1.35,1.15,1.56
14011021,4015480,22.3,42.7,16.7,9.2,3.1,0.876,0.18,1.34,1.13,1.59
14011021,4015490,21.7,39.5,17.9,11.4,3.4,0.908,0.182,1.21,1.02,1.55
14011022,4015500,28.4,31.2,19.7,10.3,3.9,0.94,0.646,1.44,1.2,1.64
14011023,4015505,27,30.3,21.3,10.9,4,0.888,0.682,1.27,1.07,1.5
14011025,4015545,30.2,24.7,21.7,12.2,4.3,0.787,1.106,1.39,1.16,1.63
14011025,4015550,28.4,26.7,22.4,11.3,4.2,1.026,0.902,1.27,1.07,1.49
14011026,4015560,29,23.5,24.7,11.6,4.5,0.811,0.878,1.17,0.99,1.39
14011027,4015570,34.2,14.2,29.1,10.8,4.9,0.688,1.16,1.18,1.01,1.32
14011027,4015575,29,23.5,25.8,10.7,4.4,1.101,0.45,1.12,0.96,1.31
14011028,4015580,33.1,25.1,21.6,9.9,3.8,0.971,0.498,1.53,1.3,1.69
14011029,4015585,26.7,33.7,20.3,8.6,3.8,0.791,1.06,1.32,1.11,1.46
14011029,4015600,23.2,41.5,17.5,8,3.6,0.99,0.206,1.33,1.1,1.48
14011029,4015605,29.5,26.2,22.8,9.8,5,0.68,1.024,1.29,1.06,1.41
14011030,4015610,30.7,23.1,24.8,10.3,4.4,0.81,0.884,1.24,1.05,1.4
14011030,4015620,27.3,30,21.8,10.7,4.1,0.92,0.203,1.25,1.05,1.47
14011101,4015625,24.2,37.3,18.6,10.1,3.7,0.897,0.165,1.3,1.09,1.54
14011101,4015630,27.5,31,20.8,10.5,4,0.93,0.193,1.32,1.11,1.53
14011102,4015640,22.9,36.6,19,11.7,3.6,0.867,0.37,1.21,1.01,1.53
14011102,4015645,33.5,20.1,22.8,12.5,4.3,0.836,0.941,1.47,1.24,1.7
14011104,4015665,31.2,20.4,25.8,11.7,4.8,0.855,0.258,1.21,1.02,1.4
14011104,4015670,27,27.2,21.9,13.2,4.3,0.958,0.386,1.23,1.03,1.53
14011104,4015675,32.7,17.8,26.5,11.8,4.9,0.916,0.22,1.23,1.04,1.42
14011105,4015690,35,16.6,25.2,12,4.6,0.663,0.92,1.39,1.17,1.58
14011106,4015695,28.7,28.5,20.2,11.9,4.2,0.896,0.772,1.42,1.18,1.66
14011106,4015700,26.8,33.8,19.1,9.9,3.8,0.898,0.67,1.4,1.17,1.6
14011106,4015705,27.5,29.1,22.5,10.6,4.1,0.926,0.298,1.22,1.03,1.43
14011107,4015715,26.6,33.6,18.6,10.7,3.9,0.795,0.852,1.43,1.18,1.66
14011107,4015720,25.3,37.1,18,9.4,3.9,0.814,0.531,1.41,1.16,1.58
14011108,4015725,27,31.1,21.4,10.4,3.9,0.998,0.163,1.26,1.07,1.48
14011108,4015730,32.6,19.7,24.3,12.6,4.2,0.987,0.643,1.34,1.14,1.59
14011108,4015740,29.1,27.1,22.8,10.7,4.1,0.981,0.167,1.28,1.08,1.48
14011109,4015745,31.5,22,22.2,13.3,4.2,0.856,0.912,1.42,1.19,1.7
14011109,4015750,31.8,23.2,20.7,13.6,4,0.889,0.919,1.54,1.29,1.84
14011110,4015760,29.3,25.9,22.8,11.2,4.2,0.885,0.716,1.29,1.09,1.5
14011110,4015765,28.3,29.4,21.3,10.5,4.1,1.162,0.226,1.33,1.11,1.53
14011112,4015780,31.1,20.6,24,12.9,4.6,0.575,1.39,1.3,1.09,1.54
14011112,4015785,27.2,25.6,22.9,12.6,4.6,0.827,1.433,1.19,0.99,1.45
14011113,4015800,32.3,19.1,24.6,12.2,4.8,0.704,1.23,1.31,1.1,1.51
14011114,4015805,36.6,13,27.3,11.3,4.9,0.732,1.239,1.34,1.14,1.49
14011114,4015810,29.4,24.9,21.9,12.4,4.3,0.938,1.214,1.34,1.12,1.6
14011115,4015815,30.2,22.7,22.9,12.5,4.6,0.703,1.43,1.32,1.1,1.55
14011115,4015820,31.6,24.3,22,10.6,4.6,0.87,1.133,1.44,1.19,1.59
14011115,4015825,28.4,29.3,19.8,12,3.8,0.816,0.941,1.43,1.2,1.71
14011115,4015835,26.8,31.6,21,10.4,3.7,0.741,0.731,1.28,1.09,1.51
14011116,4015840,26.1,34.1,19.7,9.8,3.6,0.876,0.716,1.32,1.12,1.54
14011116,4015845,27.7,30.4,19.7,11.8,3.6,0.812,0.898,1.41,1.19,1.7
14011118,4015865,23.6,40.2,16.6,9.5,4,0.743,0.486,1.42,1.15,1.61
14011119,4015870,32.6,20.8,23.7,11.7,4.5,0.886,0.764,1.38,1.16,1.57
14011119,4015875,31,24.6,23.7,10,4.3,1.099,0.221,1.31,1.11,1.46
14011119,4015885,36,19.6,22.7,11.2,4,0.97,0.46,1.59,1.35,1.77
14011120,4015895,30.3,21.8,23.9,12.7,4.6,0.726,0.925,1.27,1.06,1.51
14011120,4015900,29.4,26.6,23.1,10.4,4.1,0.97,0.431,1.27,1.08,1.46
14011121,4015910,30.1,25.8,22.3,10.7,4.5,0.9,0.77,1.35,1.12,1.52
14011121,4015915,30.2,26.8,22,10.2,4.3,0.993,0.474,1.37,1.15,1.54
14011121,4015920,31.8,25.3,22.9,9.5,4.1,1.143,0.202,1.39,1.18,1.53
14011122,4015933,27.5,27.4,23.9,10.1,4.7,0.973,0.355,1.15,0.96,1.31
14011122,4015935,27.6,27.6,23.8,10.3,4.5,0.967,0.285,1.16,0.98,1.34
14011122,4015940,27.1,29.8,22.4,10.3,4.2,0.918,0.216,1.21,1.02,1.41
14011123,4015950,31,19.6,25,13.1,5,1.044,0.246,1.24,1.03,1.47
14011123,4015955,36.6,12.5,27.8,12.4,4.6,0.944,0.22,1.32,1.13,1.51
14011124,4015960,31.9,21.7,24.4,11.1,4.4,1.228,0.228,1.31,1.11,1.49
14011124,4015965,30.1,25.1,23.1,11,4.1,1.219,0.225,1.3,1.11,1.51
14011124,4015970,34.2,21.4,22.7,11.2,4,1.227,0.224,1.51,1.28,1.7
14011125,4015980,22.3,40.4,17.7,10,3.5,0.936,0.184,1.26,1.05,1.52
14011125,4015985,27.4,30.3,21.5,10.7,3.8,1.147,0.178,1.27,1.08,1.51
14011125,4015990,29.2,29.2,21.1,10.2,3.8,1.157,0.206,1.38,1.17,1.58
14011126,4016000,28.5,29.3,21.2,10.9,3.7,1.213,0.243,1.34,1.14,1.58
14011126,4016005,28.7,31.8,19.6,9.8,3.8,1.034,0.235,1.46,1.23,1.65
14011126,4016010,31,24.9,22.5,10.8,4.3,1.054,0.315,1.38,1.16,1.56
14011126,4016015,27.7,30.5,21.2,10.4,4,1.016,0.232,1.31,1.1,1.51
14011127,4016020,21.7,41.7,18.2,9.1,3.7,0.879,0.177,1.19,0.99,1.41
14011127,4016030,32.5,21.8,23.7,11.2,4.4,1.171,0.291,1.37,1.16,1.56
14011127,4016035,33.2,20.5,24.8,10.3,4.6,1.23,0.29,1.34,1.13,1.48
14011128,4016050,30,28.1,21.4,10.5,3.7,1.05,0.23,1.4,1.2,1.61
14011128,4016055,26.1,35.5,18.6,9.9,3.4,1.093,0.372,1.4,1.19,1.64
14011129,4016065,27.2,33.9,18.9,9.9,3.7,1.114,0.264,1.44,1.2,1.64
14011129,4016075,33.8,21.5,23.6,10.6,4.1,1.067,0.292,1.43,1.22,1.6
14011129,4016080,34,19.4,24.5,11,4.6,1.247,0.302,1.39,1.17,1.55
14011130,4016085,25.3,36.5,18.2,10.1,3.5,1.031,0.244,1.39,1.17,1.63
14011130,4016100,27.5,30.3,21.5,10.5,3.9,0.938,0.241,1.28,1.08,1.5
14011201,4016110,27.6,27.2,23.3,11.5,4.1,1.022,0.227,1.18,1.01,1.43
14011202,4016120,26,34.3,20.3,9.4,3.8,1.017,0.236,1.28,1.08,1.47
14011202,4016125,25.5,30.3,23.4,10.2,4.4,1.075,0.23,1.09,0.92,1.28
14011202,4016130,31.3,20.8,25.9,11.2,4.5,1.127,0.24,1.21,1.03,1.4
14011202,4016135,31.8,20.1,25.9,11.3,4.6,1.102,0.251,1.23,1.04,1.41
14011202,4016140,31.7,19.7,26,11.7,4.5,1.135,0.239,1.22,1.04,1.42
14011203,4016145,27.1,29.4,22,11.3,3.8,1.069,0.224,1.23,1.05,1.49
14011204,4016160,25.8,35.7,18.5,10.1,3.6,1.098,0.21,1.39,1.17,1.62
14011204,4016165,29,28,21.1,11.8,3.9,1.072,0.217,1.37,1.16,1.63
14011204,4016170,27.5,31,20.8,10.8,3.7,1.028,0.206,1.32,1.12,1.56
14011204,4016175,27.5,30.5,21,10.9,3.8,1.13,0.205,1.31,1.11,1.55
14011204,4016180,24.9,34.6,19.9,10.9,3.6,1.029,0.196,1.25,1.06,1.52
14011205,4016185,27.5,32.3,20.3,10,3.8,1.005,0.203,1.35,1.14,1.56
14011205,4016190,26.7,30.2,21.9,10.9,4.1,1.002,0.212,1.22,1.03,1.45
14011205,4016195,24.4,35.1,20.4,10.2,3.7,0.936,0.212,1.2,1.01,1.44
14011205,4016200,33.9,19.6,22.6,12.4,4.6,0.907,0.996,1.5,1.25,1.7
14011206,4016205,23.1,41.6,16.6,9.1,3.3,0.915,0.213,1.39,1.16,1.62
14011206,4016210,25,34,20.6,10.4,3.8,1.05,0.204,1.21,1.02,1.45
