sample_no,sampling_d,tar,c,s,humidity,ash,s05,s05_335,s335,factory,trailer,time_1,location
Coke99-108,,13990403,80.2,2,0,0,4,64,32,Damghan,,  /  /,193Ú77
Coke99-109,,13990406,76.3,1.8,0,0,10.8,72.1,17.1,Damghan,,  /  /,126Ú68
Coke99-110,,13990406,70.6,1.7,0,0,5,82,13,Damghan,,  /  /,267Ú84
Coke99-111,,13990406,78,1.6,0,0,6,76,18,Damghan,,  /  /,232Ú87
Coke99-112,,13990409,64.6,1.4,0,0,8,74,18,Damghan,,  /  /,246Ú11
Coke99-113,,13990409,63.9,1.4,0,0,6,74,20,Damghan,,  /  /,496Ú87
Coke99-114,,13990410,70.9,2.1,0,0,6,88,6,Damghan,,  /  /,138Ú83
Coke99-116,,13990411,71.8,2,0,0,5,82,13,Damghan,,  /  /,246Ú11
Coke99-117,,13990411,71.9,2.2,0,0,6,79,15,Damghan,,  /  /,496Ú87
Coke99-119,,13990412,75.4,1.7,0,0,9,83,8,Damghan,,  /  /,457Ú58
Coke99-120,,13990412,70.2,2.2,0,0,7,77,16,Damghan,,  /  /,675Ú51
Coke99-123,,13990412,66.1,1.7,0,0,3,71,26,Damghan,,  /  /,325Ú84
Coke99-125,,13990412,71.3,2,0,0,8,82,10,Damghan,,  /  /,
Coke99-126,,13990412,69.8,1.7,0,0,5,84,11,Damghan,,  /  /,
Coke99-127,,13990412,67.4,1.6,0,0,4,77,19,Damghan,,  /  /,
Coke99-128,,13990412,70,1.9,0,0,6,74,20,Damghan,,  /  /,
Coke99-129,,13990413,71.9,1.9,0,0,7,72,21,Damghan,,  /  /,598Ú86
Coke99-130,,13990413,68.4,2,0,0,9,68,23,Semnan,,  /  /,754Ú96
Coke99-132,,13990413,78.3,1.4,0,0,5,77,18,Damghan,,  /  /,157Ú46
Coke99-133,,13990414,70.8,2.2,0,0,3,79,18,Damghan,,  /  /,431Ú63
Coke99-134,,13990414,74.6,1.7,0,0,9,71,20,Damghan,,  /  /,364Ú19
Coke99-138,,13990415,71.8,2.2,0,0,4,66,30,Damghan,,  /  /,968Ú51
Coke99-140,,13990415,73.8,1.9,0,0,3,73,24,Damghan,,  /  /,754Ú96
Coke99-142,,13990416,72.4,2,0,0,3,73,24,Damghan,,  /  /,477Ú46
Coke99-177,,13990504,84,0.9,0,0,14,86,0,Ahoora,,  /  /,847Ú22
Coke99-178,,13990504,84.4,0.9,0,0,7,93,0,Ahoora,,  /  /,391Ú338
Coke99-179,,13990504,85.4,0.9,0,0,9,91,0,Ahoora,,  /  /,868Ú73
Coke99-180,,13990504,82.3,0.9,0,0,9,91,0,Ahoora,,  /  /,563Ú56
Coke99-190,,13990505,84.8,0.9,0,0,6,94,0,Ahoora,,  /  /,1
Coke99-240,,13990507,81.6,1,0,0,11,89,0,Ahoora,,  /  /,847Ú32
Coke99-241,,13990507,82.4,1,0,0,12,88,0,Ahoora,,  /  /,563Ú56
Coke99-242,,13990507,84.4,0.9,0,0,6,94,0,Ahoora,,  /  /,391U33
Coke99-268,,13990511,85.2,0.9,0,0,6,94,0,Ahoora,,  /  /,868Ú73
Coke99-269,,13990511,84.7,0.9,0,0,7,93,0,Ahoora,,  /  /,847Ú32
Coke99-270,,13990511,85.3,0.9,0,0,14,86,0,Ahoora,,  /  /,563Ú56
Coke99-271,,13990511,84.1,0.9,0,0,8,92,0,Ahoora,,  /  /,391Ú33
Coke99-277,,13990512,84.9,0.9,0,0,7,93,0,Ahoora,,  /  /,847Ú32
Coke99-278,,13990512,83.9,0.9,0,0,6,94,0,Ahoora,,  /  /,868Ú73
Coke99-282,,13990513,84.4,0.9,0,0,14,86,0,Ahoora,,  /  /,868Ú73
Coke99-283,,13990513,83.1,0.9,0,0,15,84,1,Ahoora,,  /  /,563Ú56
Coke99-284,,13990514,84.8,0.9,0,0,8,92,0,Ahoora,,  /  /,868Ú73
Coke99-285,,13990514,84.5,0.9,0,0,7,93,0,Ahoora,,  /  /,847Ú82
Coke99-286,,13990514,83.7,0.9,0,0,8,91,1,Ahoora,,  /  /,391Ú33
Coke99-287,,13990514,83.8,0.9,0,0,6,94,0,Ahoora,,  /  /,563Ú56
Coke99-288,,13990516,84.9,0.9,0,0,7,93,0,Ahoora,,  /  /,563Ú56
Coke99-289,,13990516,83.4,0.9,0,0,8,92,0,Ahoora,,  /  /,391Ú33
Coke99-290,,13990516,83.7,0.9,0,0,6,94,0,Ahoora,,  /  /,868Ú73
Coke99-291,,13990516,84.1,0.9,0,0,8,92,0,Ahoora,,  /  /,847Ú32
Coke99-311,,13990527,84.5,0.8,0,0,7,93,0,Ahoora,,  /  /,847Ú32
Coke99-312,,13990527,83.9,0.9,0,0,6,94,0,Ahoora,,  /  /,863Ú56
Coke99-313,,13990527,83.7,0.9,0,0,7,93,0,Ahoora,,  /  /,868Ú73
Coke99-314,,13990527,84.3,0.9,0,0,7,93,0,Ahoora,,  /  /,391Ú33
Coke99-322,,13990528,80.4,0.9,0,0,10,90,0,Ahoora,,  /  /,391Ú39
Coke99-323,,13990528,83.1,0.9,0,0,11,89,0,Ahoora,,  /  /,868Ú73
Coke99-324,,13990528,83.3,0.8,0,0,7,92,1,Ahoora,,  /  /,563Ú56
Coke99-325,,13990528,84.2,0.8,0,0,8,92,0,Ahoora,,  /  /,847Ú32
Coke99-345,,13990530,80.2,1,0,0,6,94,0,Ahoora,,  /  /,563Ú56
Coke99-346,,13990530,82.5,1,0,0,7,93,0,Ahoora,,  /  /,391Ú33
Coke99-347,,13990530,83.8,1,0,0,8,92,0,Ahoora,,  /  /,847Ú33
Coke99-348,,13990530,85.4,1,0,0,7,93,0,Ahoora,,  /  /,868Ú73
Coke99-354,,13990601,80.6,1.1,0,0,5,94,1,Ahoora,,  /  /,847Ú32
Coke99-355,,13990601,85.3,1.3,0,0,8,92,0,Ahoora,,  /  /,391Ú33
Coke99-356,,13990601,81.5,1.3,0,0,9,91,0,Ahoora,,  /  /,868Ú73
Coke99-399,,13990629,84.7,1.7,0,0,8,92,0,Ahoora,,  /  /,847Ú32
Coke99-400,,13990629,83.7,1.7,0,0,6,93,1,Ahoora,,  /  /,563Ú56
Coke99-401,,13990629,82.2,1.5,0,0,6,94,0,Ahoora,,  /  /,391Ú33
Coke99-402,,13990629,84.1,1.6,0,0,5,95,0,Ahoora,,  /  /,391Ú73
Coke99-403,,13990630,83.1,1.2,0,0,4,96,0,Ahoora,,  /  /,847Ú32
Coke99-404,,13990630,83.9,1.2,0,0,7,92,1,Ahoora,,  /  /,563Ú56
Coke99-405,,13990630,82.9,1.3,0,0,5,94,1,Ahoora,,  /  /,391Ú33
Coke99-406,,13990630,82.6,1.2,0,0,5,95,0,Ahoora,,  /  /,768Ú73
Coke99-407,,13990631,84,1.4,0,0,6,88,6,Ahoora,,  /  /,868Ú73
Coke99-408,,13990631,83.4,1.2,0,0,5,92,3,Ahoora,,  /  /,847Ú32
Coke99-413-1,,13990715,77.2,1.7,0,0,8.7,78.8,12.5,Damghan,,  /  /,437Ú13
Coke99-413-2,,13990715,72.9,2,0,0,18.8,60,21.2,Damghan,,  /  /,437Ú13
Coke99-413-3,,13990715,71.7,1.9,0,0,41.7,48.3,10,Damghan,,  /  /,437Ú13
Coke99-414-1,,13990715,80.4,1.8,0,0,2,74,24,Damghan,,  /  /,415Ú28
Coke99-414-2,,13990715,76.4,1.7,0,0,3.3,76.7,20,Damghan,,  /  /,415Ú28
Coke99-414-3,,13990715,77.2,1.8,0,0,10,80,10,Damghan,,  /  /,415Ú38
Coke99-420-A,,13990720,79,1.1,0,0,11,62,27,Ahoora,,  /  /,847Ú32
Coke99-420-B,,13990720,75.1,1,0,0,15,72,13,Ahoora,,  /  /,847Ú32
Coke99-420-C,,13990720,77.3,1,0,0,22,66,12,Ahoora,,  /  /,847Ú32
Coke99-421-A,,13990720,76.8,1,0,0,9,69,22,Ahoora,,  /  /,868Ú73
Coke99-421-B,,13990720,74.7,1,0,0,16,53,31,Ahoora,,  /  /,868Ú73
Coke99-421-C,,13990720,75.2,0.9,0,0,17,72,11,Ahoora,,  /  /,868Ú73
Coke99-422-A,,13990720,69.6,1,0,0,18,66,16,Ahoora,,  /  /,563Ú56
Coke99-422-B,,13990720,73.8,1.1,0,0,10,57,33,Ahoora,,  /  /,863Ú56
Coke99-422-C,,13990720,71.5,1,0,0,17,69,14,Ahoora,,  /  /,863Ú56
Coke99-426,,13990726,78.3,1.3,0,0,7,93,0,Ahoora,,  /  /,563Ú56
Coke99-427,,13990726,77.3,1.3,0,0,10,90,0,Ahoora,,  /  /,868Ú73
Coke99-428,,13990726,76.7,1.5,0,0,9,63,28,Damghan,,  /  /,255Ú73
Coke99-429,,13990727,81.5,1.1,0,0,9,89,2,Ahoora,,  /  /,847Ú32
Coke99-430,,13990727,81,1.2,0,0,17,80,3,Ahoora,,  /  /,867Ú73
Coke99-433,,13990730,72.1,1.5,0,0,4,94,2,Ahoora,,  /  /,391Ú33
Coke99-434,,13990730,75,1.5,0,0,3,95,2,Ahoora,,  /  /,563Ú56
Coke99-435,,13990730,70.8,1.5,0,0,4,95,1,Ahoora,,  /  /,868Ú73
Coke99-436,,13990730,74.4,1.5,0,0,4,72,24,Ahoora,,  /  /,847Ú32
Coke99-438,,13990802,69.2,1.8,0,0,12,74,14,Damghan,,  /  /,795Ú72
Coke99-439,,13990802,68.1,1.5,0,0,9,75,16,Damghan,,  /  /,578Ú73
Coke99-440,,13990803,82.8,1.2,0,0,2,97,1,Ahoora,,  /  /,391Ú33
Coke99-443,,13990804,77.4,1.1,0,0,13,84,3,before use,,  /  /,
Coke99-447,,13990807,71.6,1.2,0,0,11,69,20,Damghan,,  /  /,777Ú64
Coke99-450,,13990807,74.3,1.1,0,0,3,72,25,Damghan,,  /  /,485Ú32
Coke99-451,,13990807,74,1.1,0,0,8,69,23,Damghan,,  /  /,825Ú68
Coke99-452,,13990807,70.4,1.1,0,0,9,63,28,Damghan,,  /  /,721Ú63
Coke99-454,,13990807,73.7,1.3,0,0,2,68,30,Damghan,,  /  /,687Ú84
Coke99-455,,13990807,73.9,1.2,0,0,7,70,23,Damghan,,  /  /,274Ú52
Coke99-457,,13990808,67.5,1,0,0,11,69,20,Damghan,,  /  /,115Ú88
Coke99-458,,13990808,70.6,1.1,0,0,5,72,23,Damghan,,  /  /,316Ú81
Coke99-459,,13990808,69,1.1,0,0,10,69,21,Damghan,,  /  /,285Ú87
Coke99-460,,13990808,75.4,1.8,0,0,5,46,49,Damghan,,  /  /,981Ú88
Coke99-461,,13990809,70.9,1.2,0,0,13,70,17,Damghan,,  /  /,124Ú73
Coke99-462,,13990809,73.3,1.3,0,0,11,73,16,Damghan,,  /  /,743Ú97
Coke99-477,,13990826,72.5,1.4,0,0,9,79,12,Damghan,,  /  /,658Ú68
Coke99-478,,13990827,73.1,1.6,0,0,8,78,14,Damghan,,  /  /,943Ú22
Coke99-479,,13990828,70.1,1.5,0,0,10,74,16,Damghan,,  /  /,299Ú84
Coke99-480,,13990828,72.3,1.6,0,0,15,67,18,Damghan,,  /  /,236Ú85
Coke99-481,,13990828,81.3,1.2,0,0,21,78,1,Ahoora,,  /  /,868Ú73
Coke99-482,,13990828,72.9,1.5,0,0,12,72,16,Damghan,,  /  /,296Ú41
Coke99-483,,13990828,72.2,1.6,0,0,16,72,12,Damghan,,  /  /,547Ú92
Coke99-484,,13990903,72.8,1.2,0,0,15,79,6,Damghan,,  /  /,636Ú75
Coke99-485,,13990903,70.7,1.1,0,0,7,55,38,Damghan,,  /  /,595Ú59
Coke99-486,,13990905,74.2,1.8,0,0,12,79,9,Damghan,,  /  /,344Ú37
Coke99-487,,13990906,67.3,1.9,0,0,8,64,28,Damghan,,  /  /,793Ú46
Coke99-488,,13990906,70.5,1.8,0,0,9,69,22,Damghan,,  /  /,264Ú27
Coke99-489,,13990908,73.8,1.9,0,0,5,52,43,Damghan,,  /  /,599Ú82
Coke99-490,,13990908,69.4,2,0,0,9,86,5,Damghan,,  /  /,347Ú17
Coke99-491,,13990908,71.7,2,0,0,6,50,44,Damghan,,  /  /,988Ú63
Coke99-492,,13990908,74.9,1.7,0,0,10,28,62,Damghan,,  /  /,293Ú77
Coke99-493,,13990908,72.3,1.9,0,0,5,47,48,Damghan,,  /  /,497Ú77
Coke99-494,,13990908,79.4,2.2,0,0,8,80,12,Ahoora,,  /  /,847Ú32
Coke99-495,,13990908,74.9,1.8,0,0,8,38,54,Damghan,,  /  /,151Ú32
Coke99-496,,13990908,74.2,1.8,0,0,7,48,45,Damghan,,  /  /,344Ú37
Coke99-497,,13990910,74.7,1.7,0,0,4,92,4,Damghan,,  /  /,212Ú48
Coke99-498,,13990910,73.2,1.7,0,0,2,61,37,Damghan,,  /  /,466Ú17
Coke99-499,,13990910,80.2,2.1,0,0,27,70,3,Ahoora,,  /  /,391Ú32
Coke99-500,,13990910,74.4,1.9,0,0,14,83,3,Ahoora,,  /  /,847Ú32
Coke99-501,,13990910,82,1.7,0,0,5,75,20,ZARAND KERMAN,,  /  /,959Ú41
Coke99-502,,13990910,82.1,1.7,0,0,3,67,30,ZARAND KERMAN,,  /  /,111Ú12
Coke99-503,,13990911,79.9,1.7,0,0,8,92,0,Ahoora,,  /  /,892Ú23
Coke99-504,,13990911,79.9,2,0,0,8,80,12,Ahoora,,  /  /,563Ú56
Coke99-505,,13990912,80.3,1.8,0,0,6,79,15,Ahoora,,  /  /,391Ú33
Coke99-506,,13990912,79.5,1.8,0,0,8,78,14,Ahoora,,  /  /,563Ú56
Coke99-511,,13990915,78,1.7,0,0,15,72,13,Ahoora,,  /  /,563Ú56
Coke99-512,,13990915,81.2,1.4,0,0,28,60,12,Ahoora,,  /  /,847Ú32
Coke99-514,,13990916,83.7,1.2,0,0,13,77,10,Ahoora,,  /  /,391Ú33
Coke99-515,,13990917,80.9,1.4,0,0,14,75,11,Ahoora,,  /  /,847Ú32
Coke99-516,,13990917,79,1.7,0,0,9,76,15,Ahoora,,  /  /,868Ú73
Coke99-517,,13990918,79.1,1.6,0,0,6,72,22,Ahoora,,  /  /,391Ú33
Coke99-518,,13990922,82.2,1.8,0,0,7,78,15,Ahoora,,  /  /,847Ú32
Coke99-519,,13990922,80.5,1.9,0,0,7,76,17,Ahoora,,  /  /,391Ú33
Coke99-524,,13990924,72.4,1.7,0,0,17,78,5,Ahoora,,  /  /,868Ú73
Coke99-525,,13990924,79.1,1.5,0,0,7,87,6,Ahoora,,  /  /,847Ú32
Coke99-526,,13990924,71.1,1.9,0,0,3,91,6,Ahoora,,  /  /,563Ú56
Coke99-529,,13990924,73.4,1.5,0,0,5,93,2,Damghan,,  /  /,143Ú26
Coke99-530,,13990924,75.9,1.5,0,0,6,91,3,Damghan,,  /  /,151Ú33
Coke99-531,,13990924,74.4,1.4,0,0,7,92,1,Damghan,,  /  /,822Ú29
Coke99-532,,13990925,71,1.5,0,0,13,80,7,Damghan,,  /  /,436Ú75
Coke99-533,,13990925,81.9,1.6,0,0,10,80,10,Ahoora,,  /  /,391Ú33
Coke99-538,,13990926,81.5,1.7,0,0,11,79,10,Ahoora,,  /  /,563Ú56
Coke99-539,,13990926,82.1,1.7,0,0,8,81,11,Ahoora,,  /  /,868Ú73
Coke99-540,,13990926,72.1,1.6,0,0,3,94,3,Ahoora,,  /  /,847Ú32
Coke99-543,,13990926,72.2,1.5,0,0,4,84,12,Damghan,,  /  /,358Ú81
Coke99-544,,13990926,73.7,1.4,0,0,4,45,51,Damghan,,  /  /,261Ú15
Coke99-545,,13990926,76.4,1.4,0,0,8,88,4,Damghan,,  /  /,127Ú54
Coke99-546,,13990926,71.8,1.8,0,0,5,90,5,Damghan,,  /  /,575Ú49
Coke99-547,,13990927,83.2,1.6,0,0,8,82,10,Ahoora,,  /  /,391Ú33
Coke99-554,,13990929,72.8,1.6,0,0,21,73,6,Ahoora,,  /  /,563Ú56
Coke99-555,,13990929,71,1.5,0,0,7,89,4,Ahoora,,  /  /,847Ú32
Coke99-556,,13990929,73.7,1.6,0,0,25,71,4,Ahoora,,  /  /,868Ú73
Coke99-557,,13990930,81.6,1.6,0,0,8,73,19,Ahoora,,  /  /,391Ú33
Coke99-562,,13991001,80.7,1.5,0,0,8,81,11,Ahoora,,  /  /,563Ú56
Coke99-563,,13991003,71.6,1.6,0,0,23,72,5,Ahoora,,  /  /,391Ú32
Coke99-564,,13991003,81.3,1.6,0,0,12,80,8,Ahoora,,  /  /,847Ú32
Coke99-565,,13991003,70.5,1.6,0,0,24,71,5,Ahoora,,  /  /,868Ú73
Coke99-566,,13991003,80.4,1.6,0,0,10,79,11,Ahoora,,  /  /,562Ú56
Coke99-573,,13991005,77.3,1.3,0,0,15,77,8,Ahoora,,  /  /,868Ú73
Coke99-574,,13991005,78,1.4,0,0,12,78,10,Ahoora,,  /  /,391Ú33
Coke99-575,,13991005,78.6,1.5,0,0,15,76,9,Ahoora,,  /  /,563Ú56
Coke99-576,,13991005,77.2,1.5,0,0,13,80,7,Ahoora,,  /  /,847Ú32
Coke99-577,,13991007,77.5,1,0,0,16,75,9,Ahoora,,  /  /,563Ú56
Coke99-578,,13991008,78.6,1.3,0,0,10,80,10,Ahoora,,  /  /,868Ú73
Coke99-593,,13991009,75.2,2,0,0,5,75,20,Ahoora,,  /  /,391Ú33
Coke99-594,,13991009,82,1.5,0,0,10,74,16,Ahoora,,  /  /,847Ú32
Coke99-603,,13991010,72.6,1.8,0,0,7,83,10,Ahoora,,  /  /,868Ú73
Coke99-604,,13991010,80.5,1.4,0,0,7,81,12,Ahoora,,  /  /,563Ú56
Coke99-605,,13991011,82.3,1.3,0,0,10,83,7,Ahoora,,  /  /,847Ú32
Coke99-606,,13991011,82.6,1.3,0,0,12,80,8,Ahoora,,  /  /,391Ú33
Coke99-607,,13991012,75.6,1.7,0,0,35,64,1,Ahoora,,  /  /,563Ú56
Coke99-608,,13991013,78.7,1.3,0,0,23,72,5,Ahoora,,  /  /,868Ú73
Coke99-609,,13991013,73.8,1.8,0,0,21,77,2,Ahoora,,  /  /,391Ú33
Coke99-610,,13991014,74.8,1.2,0,0,11,81,8,Ahoora,,  /  /,563Ú56
Coke99-616,,13991015,73.4,1.2,0,0,17,77,6,Ahoora,,  /  /,868Ú73
Coke99-617,,13991015,76.3,1.1,0,0,23,71,6,Ahoora,,  /  /,847Ú32
Coke99-620,,13991016,74.3,1.3,0,0,22,66,12,Ahoora,,  /  /,391Ú33
Coke99-623,,13991017,74,1.3,0,0,23,70,7,Ahoora,,  /  /,563Ú56
Coke99-624,,13991017,74.8,1.6,0,0,20,71,9,Ahoora,,  /  /,868Ú73
Coke99-625,,13991017,74.7,1.3,0,0,15,77,8,Ahoora,,  /  /,847Ú32
Coke99-628,,13991019,81.1,1.4,0,0,16,75,9,Ahoora,,  /  /,392Ú33
Coke99-629,,13991019,81.1,1.4,0,0,15,78,7,Ahoora,,  /  /,868Ú73
Coke99-630,,13991019,80.5,1.5,0,0,15,77,8,Ahoora,,  /  /,563Ú56
Coke99-631,,13991020,78.1,1,0,0,15,76,9,Ahoora,,  /  /,563Ú56
Coke99-632,,13991020,77.5,1,0,0,13,81,6,Ahoora,,  /  /,847Ú32
Coke99-633,,13991022,79.8,1,0,0,10,86,4,Ahoora,,  /  /,563Ú56
Coke99-634,,13991022,81.2,0.7,0,0,8,83,9,Ahoora,,  /  /,847Ú32
Coke99-635,,13991022,78.8,1.1,0,0,7,87,6,Ahoora,,  /  /,262Ú68
Coke99-637,,13991023,76.3,1.4,0,0,25,70,5,Ahoora,,  /  /,847Ú32
Coke99-638,,13991023,78,1.1,0,0,28,68,4,Ahoora,,  /  /,867Ú87
Coke99-639,,13991023,80.8,1.5,0,0,7,82,11,Ahoora,,  /  /,391Ú33
Coke99-640,,13991023,79.7,1.6,0,0,8,79,13,Ahoora,,  /  /,563Ú56
Coke99-641,,13991023,80.5,1.4,0,0,10,77,13,Ahoora,,  /  /,868Ú73
Coke99-642,,13991023,76.6,1.1,0,0,22,62,16,Ahoora,,  /  /,262Ú68
Coke99-643,,13991023,76.7,1,0,0,12,68,20,Ahoora,,  /  /,922Ú14
Coke99-645,,13991026,81.5,1.6,0,0,10,84,6,Ahoora,,  /  /,868Ú73
Coke99-646,,13991027,81.5,1.4,0,0,11,82,7,Ahoora,,  /  /,563Ú56
Coke99-647,,13991027,81.5,1.4,0,0,17,76,7,Ahoora,,  /  /,847Ú32
Coke99-652,,13991029,81.4,1.7,0,0,24,74,2,Ahoora,,  /  /,868Ú73
Coke99-655,,13991030,81.6,1.7,0,0,4,90,6,Ahoora,,  /  /,563Ú56
Coke99-656,,13991030,81.2,1.6,0,0,7,89,4,Ahoora,,  /  /,847Ú32
Coke99-659,,13991102,80,1.9,0,0,8,89,3,Ahoora,,  /  /,391Ú33
Coke99-660,,13991102,83.4,1.1,0,0,13,70,17,Ahoora,,  /  /,847Ú32
Coke99-661,,13991102,76.4,1.2,0,0,15,48,37,Ahoora,,  /  /,868Ú73
Coke99-666,,13991104,77.8,1.05,0,0,17,69,14,Ahoora,,  /  /,847Ú32
Coke99-669,,13991105,77.1,1,0,0,21,70,9,Ahoora,,  /  /,868Ú73
Coke99-672,,13991107,70.7,0.9,0,0,18,76,6,Ahoora,,  /  /,563Ú64
Coke99-673,,13991107,82.9,1.2,0,0,17,72,11,Ahoora,,  /  /,847Ú32
Coke99-674,,13991107,74.8,1.2,0,0,5,93,2,Ahoora,,  /  /,391Ú23
Coke99-681,,13991108,77.3,1.2,0,0,21,74,5,Ahoora,,  /  /,868Ú73
Coke99-682,,13991108,79.1,0.9,0,0,20,65,15,Ahoora,,  /  /,563Ú56
Coke99-683,,13991108,72.2,1,0,0,23,69,8,Ahoora,,  /  /,391Ú33
Coke99-684,,13991108,80.2,1,0,0,22,70,8,Ahoora,,  /  /,847Ú32
Coke99-686,,13991109,85.7,1.6,0,0,8,82,10,Ahoora,,  /  /,847Ú32
Coke99-687,,13991109,73.6,0.9,0,0,15,80,5,Ahoora,,  /  /,868Ú73
Coke99-688,,13991109,84.4,1.1,0,0,10,82,8,Ahoora,,  /  /,391Ú99
Coke99-691,,13991110,82.3,0.9,0,0,11,84,5,Ahoora,,  /  /,868Ú73
Coke99-692,,13991110,81.3,0.8,0,0,14,82,4,Ahoora,,  /  /,391Ú33
Coke99-693,,13991110,73.9,0.9,0,0,13,82,5,Ahoora,,  /  /,563Ú56
Coke99-696,,13991111,80.8,0.9,0,0,15,79,6,Ahoora,,  /  /,868Ú73
Coke99-697,,13991111,78.2,0.8,0,0,14,79,7,Ahoora,,  /  /,847Ú32
Coke99-698,,13991111,72.1,0.9,0,0,14,85,1,Ahoora,,  /  /,391Ú33
Coke99-699,,13991111,79,1,0,0,14,84,2,Ahoora,,  /  /,563Ú56
Coke99-702,,13991112,80.2,0.9,0,0,16,80,4,Ahoora,,  /  /,391Ú33
Coke99-703,,13991112,76.9,0.8,0,0,20,76,4,Ahoora,,  /  /,968Ú73
Coke99-704,,13991112,80.5,0.6,0,0,13,81,6,Ahoora,,  /  /,847Ú32
Coke99-705,,13991112,79.9,0.8,0,0,12,83,5,Ahoora,,  /  /,563Ú56
Coke99-707,,13991113,85,0.8,0,0,16,81,3,Ahoora,,  /  /,868Ú73
Coke99-708,,13991113,83.9,0.8,0,0,11,80,9,Ahoora,,  /  /,563Ú56
Coke99-709,,13991113,82.9,0.8,0,0,15,78,7,Ahoora,,  /  /,847Ú32
Coke99-710,,13991113,84.1,0.7,0,0,15,79,6,Ahoora,,  /  /,391Ú33
Coke99-711,,13991114,83.7,0.6,0,0,14,82,4,Ahoora,,  /  /,847Ú32
Coke99-712,,13991114,73.7,1,0,0,14,81,5,Ahoora,,  /  /,563Ú56
Coke99-713,,13991114,73.1,0.9,0,0,14,79,7,Ahoora,,  /  /,868Ú73
Coke99-714,,13991114,81.5,0.7,0,0,11,83,6,Ahoora,,  /  /,391Ú33
Coke99-715,,13991115,82.5,0.9,0,0,13,83,4,Ahoora,,  /  /,563Ú56
Coke99-716,,13991115,80.5,0.8,0,0,16,81,3,Ahoora,,  /  /,868Ú73
Coke99-717,,13991115,86.6,0.7,0,0,11,82,7,Ahoora,,  /  /,391Ú32
Coke99-718,,13991116,80.2,0.8,0,0,17,63,20,Ahoora,,  /  /,868Ú73
Coke99-719,,13991116,81.8,0.8,0,0,9,51,40,Ahoora,,  /  /,867Ú33
Coke99-720,,13991116,80.5,1,0,0,18,60,22,Ahoora,,  /  /,391Ú33
Coke99-721,,13991117,79.2,0.8,0,0,18,79,3,Ahoora,,  /  /,391Ú33
Coke99-722,,13991117,79.7,0.8,0,0,15,80,5,Ahoora,,  /  /,868Ú73
Coke99-723,,13991119,82.1,1.2,0,0,9,89,2,Ahoora,,  /  /,391Ú33
Coke99-724,,13991120,84.3,1.1,0,0,13,86,1,Ahoora,,  /  /,847Ú32
Coke99-725,,13991120,82.5,1.1,0,0,15,80,5,Ahoora,,  /  /,391Ú33
Coke99-726,,13991120,82.8,1.2,0,0,15,82,3,Ahoora,,  /  /,563Ú56
Coke99-727,,13991121,83.2,1.3,0,0,14,82,4,Ahoora,,  /  /,391Ú33
Coke99-728,,13991121,74.1,1.3,0,0,6,82,12,Ahoora,,  /  /,868Ú73
Coke99-729,,13991121,82.5,1.1,0,0,9,75,16,Ahoora,,  /  /,847Ú32
Coke99-730,,13991122,82.5,1.2,0,0,5,83,12,Ahoora,,  /  /,868Ú73
Coke99-731,,13991122,82.2,1.1,0,0,12,79,9,Ahoora,,  /  /,562Ú56
Coke99-732,,13991125,82.6,1.2,0,0,13,77,10,Ahoora,,  /  /,563Ú56
Coke99-733,,13991125,85.5,1.3,0,0,5,75,20,Ahoora,,  /  /,868Ú73
Coke99-734,,13991125,84.2,1.1,0,0,10,78,12,Ahoora,,  /  /,391Ú33
Coke99-735,,13991201,82.5,1.2,0,0,12,86,2,Ahoora,,  /  /,563Ú56
Coke99-736,,13991202,81.8,1,0,0,12,83,5,Ahoora,,  /  /,847Ú32
Coke99-737,,13991203,83.6,1,0,0,6,75,19,Ahoora,,  /  /,563Ú43
Coke99-738,,13991206,80.2,1.7,0,0,14,84,2,Ahoora,,  /  /,563Ú56
Coke99-739,,13991206,81,1.8,0,0,11,87,2,Ahoora,,  /  /,391Ú33
Coke99-740,,13991209,76.6,1.8,0,0,10,85,5,Ahoora,,  /  /,847Ú32
Coke99-741,,13991209,75.7,2.3,0,0,12,84,4,Ahoora,,  /  /,868Ú73
Coke99-742,,13991209,75.4,1.3,0,0,6,89,5,Damghan,,  /  /,388Ú32
Coke99-743,,13991211,76.5,1.7,0,0,4,85,11,Damghan,,  /  /,982Ú77
Coke99-744,,13991211,76.3,2.1,0,0,5,72,23,Damghan,,  /  /,426Ú29
Coke99-745,,13991211,76.9,1.6,0,0,4,85,11,Damghan,,  /  /,356Ú31
Coke99-746,,13991211,74.7,1.7,0,0,4,95,1,Damghan,,  /  /,371Ú35
Coke99-747,,13991212,75.5,1.7,0,0,5,95,0,Damghan,,  /  /,199Ú11
Coke99-748,,13991212,73.9,1.8,0,0,6,92,2,Damghan,,  /  /,884Ú11
Coke99-749,,13991212,75.5,1.9,0,0,5,92,3,Damghan,,  /  /,111Ú47
Coke99-750,,13991213,72.2,1.2,0,0,4,71,25,Damghan,,  /  /,627Ú93
Coke99-751,,13991213,75,1.2,0,0,3,74,23,Damghan,,  /  /,236Ú85
Coke99-752,,13991214,75.8,1,0,0,7,70,23,Damghan,,  /  /,838Ú33
Coke99-753,,13991214,77.5,1.1,0,0,6,79,15,Damghan,,  /  /,954Ú55
Coke99-754,,13991214,74.3,1.3,0,0,4,71,25,Damghan,,  /  /,725Ú15
Coke99-755,,13991214,79.8,1.3,0,0,6,73,21,Damghan,,  /  /,426Ú29
